cs1,cs2
37.006252,1862.7357
88.18145,3857.8757
35.845406,1262.9839
70.91604,2114.4731
77.38785,2825.83
128.56409,3004.0327
71.368286,2033.0505
41.506344,2018.7885
22.017994,1549.5177
96.913605,2202.681
35.81632,2079.4192
42.937214,2731.4968
88.96746,3181.1125
39.869827,2096.584
38.863552,2424.3857
5.402436,1245.2385
39.261982,1592.4912
101.32871,2046.3105
56.66789,3669.548
14.4717045,1472.9172
69.38504,2306.5442
68.35443,3507.434
40.09461,2264.1445
96.4944,3751.2034
125.65934,3777.9758
60.200455,2362.362
67.43568,2492.5974
83.295906,3635.4873
49.45598,2491.435
10.209022,1191.7433
91.53254,3694.95
104.26566,3274.048
77.555756,2108.0095
80.50138,3030.5215
68.11675,3412.7664
87.78939,2922.2803
34.499012,2194.0344
12.396509,1373.0167
104.24988,2514.8516
52.656826,2971.7026
69.92545,3729.636
66.74278,2339.853
34.537647,2420.9187
20.358822,2147.0508
69.64651,3094.4797
58.24754,1633.0791
102.22361,2577.532
60.25459,2954.5715
98.56636,2777.3103
8.200126,914.3671
85.03884,3203.3955
69.810616,3308.3845
84.83022,2537.3862
30.892242,2404.8765
7.8841295,791.95703
16.214087,1534.0195
72.6538,2495.6316
16.32289,1704.3665
27.709414,1957.345
11.968799,1499.55
23.41913,2353.5696
41.427116,2892.247
7.370061,1024.6462
53.034645,3049.4434
29.512024,2131.609
2.3586943,659.37476
65.327194,3607.0945
82.03358,4906.857
83.40031,3870.1406
76.013466,3451.1462
41.41227,1808.069
11.693941,1104.7115
24.158804,2045.1857
63.901134,3374.8499
24.218561,1803.6382
3.6601174,398.0983
85.71951,2836.2957
94.3077,2806.2422
39.87283,2769.75
94.18989,2649.1787
80.29794,2929.0242
40.634888,2280.1387
56.678745,2731.849
51.714504,3112.4983
99.10578,3479.7004
112.74351,2681.938
56.030334,2858.9783
87.837944,3310.351
98.46779,4902.188
5.869204,1056.1606
100.07053,2989.1829
37.150997,2327.9702
100.2361,2894.1453
4.2477946,745.92737
42.787186,2478.7935
33.181156,2183.9976
6.4299383,1377.9735
45.43187,2566.8027
98.15816,3743.1177
68.53435,3044.4705
68.40694,2697.7976
24.26835,1398.8523
6.881095,1033.0204
53.2953,3163.588
73.61654,2801.598
81.75847,3255.461
15.045453,1102.7736
16.474466,1955.0623
10.315417,935.81793
8.43578,1216.7032
69.32429,3783.3684
19.288012,2835.8882
23.78584,2631.6392
23.962196,2176.3064
74.32568,3169.062
96.80958,3423.953
76.89722,2385.2222
64.127686,3362.6038
9.383144,1423.7744
42.367283,2137.1685
61.19138,3089.2827
91.54652,3700.8813
17.030256,1594.3561
7.337271,1653.1276
10.56541,1686.6016
131.12074,2438.9316
35.51122,1492.9779
78.370865,3481.7937
72.80125,1702.1973
45.87658,2296.1504
102.45113,3982.7913
10.913036,878.2106
76.177025,4686.7856
46.011658,1962.8851
73.5206,3209.4368
110.1074,2073.026
6.7787304,1126.7782
50.208443,2531.1628
41.830833,1827.8956
62.052094,1739.7156
85.71308,3072.7205
73.54176,2642.6802
51.631012,3260.7732
9.159086,1203.6448
38.405865,2095.6204
60.4779,2909.6638
73.891815,2857.2607
71.60217,3473.6667
66.6578,3042.6912
42.491154,2809.574
85.486916,3209.1748
85.36072,3724.0388
15.360833,1964.904
26.726948,1646.5365
7.474255,2044.6675
22.168823,1633.7185
30.870256,2070.0195
54.241734,1964.5151
24.462858,1210.3394
41.50947,2067.938
114.58372,2622.5984
85.901344,2254.2656
49.44908,1728.876
69.41819,2675.1213
83.3729,3416.7346
91.193275,3098.3037
25.973215,1866.0593
64.71561,3871.368
95.05055,1903.5938
73.02948,3306.9917
23.746288,2264.5496
66.01141,388.81244
38.173744,2643.9817
22.663263,1524.4532
22.884724,2138.948
76.156654,2541.9368
37.612595,2511.245
75.38932,3171.2783
65.994545,3350.7485
24.49596,1356.9058
11.74376,2199.1482
23.257671,2767.2993
25.194004,2138.2212
53.22641,1599.977
58.766987,1764.7708
43.324997,1202.3951
72.77961,3085.829
31.776155,1683.1493
2.4824028,1163.0187
41.78068,3859.688
44.446175,2419.1965
62.972126,2477.149
37.469997,1861.5046
102.57481,3507.025
69.21289,2354.7046
35.786793,2448.4817
94.73962,2094.6843
22.667122,2120.2632
102.02186,3174.9407
50.7887,2721.0264
60.906765,2902.309
78.716,3140.099
109.09697,2661.8313
5.2985096,1314.3639
26.371792,2012.4886
86.84487,2701.8882
71.604065,2734.5422
76.20893,2980.3486
33.543804,1342.4473
83.809425,2277.6912
2.2157378,1118.7388
96.68233,2261.0227
50.069386,2158.8904
76.99348,2533.3853
93.77757,2431.4314
2.1212943,208.6065
2.3296974,818.2055
15.095729,1246.8428
25.00894,1672.9124
32.42572,2373.26
44.852562,2707.6453
27.970333,2229.868
89.69912,2888.4434
18.693123,1357.8835
88.78632,2571.5798
9.417836,1812.0295
16.28924,2273.4268
28.931225,1362.9419
112.064026,3176.5464
22.144892,1912.3745
20.946001,1495.6477
22.211308,1667.8704
55.14881,1971.7305
60.09025,2213.9722
11.21527,1150.1599
100.52496,3062.1475
13.576473,1597.3872
44.86047,3011.748
9.922459,1502.319
3.6687233,998.3134
95.92259,4966.1323
19.06495,1472.5725
77.9205,3535.6794
89.128365,3225.7861
47.437843,2725.557
67.445366,2294.6843
16.003292,1528.4857
80.83571,1979.0383
116.02927,3339.2617
58.077724,2453.8132
29.559887,2046.0667
91.40888,3178.8677
95.255936,2201.6777
65.145645,2066.6558
13.948234,1146.5892
68.54817,2470.5906
51.802933,2319.1882
37.465305,1829.2003
44.78727,3198.0938
12.379002,1043.7356
22.897543,1240.45
16.684797,1444.4686
54.79555,2335.65
12.772947,1688.5286
21.94514,1731.2263
78.79204,2959.1667
58.122814,2077.637
41.06869,2361.644
26.213123,2166.962
70.85702,2727.5261
92.339676,4013.3865
42.682205,2733.8499
107.51643,3839.1292
45.18664,2187.1357
30.550259,1510.0787
113.14,4661.9067
60.139263,3536.24
5.1947193,1477.5327
94.71183,3206.7239
81.91421,3235.949
17.014725,1340.9272
31.818428,2075.6848
6.174674,1630.1366
10.919561,1103.0457
41.897655,1876.2306
73.03623,2382.4785
66.78573,2364.739
24.706167,2068.628
31.25675,2070.7043
61.865276,2446.4841
59.74759,2437.6196
4.4079866,768.05774
58.75612,2126.594
27.153172,2463.9138
51.156807,2668.8545
77.41711,2766.0146
97.284706,3117.4336
37.01446,1776.4816
107.05126,2503.8489
51.63239,3303.0073
23.690989,1902.2856
32.194996,2827.9302
14.55613,1047.0192
13.531249,1647.2009
127.61785,3137.8457
97.38415,3811.851
2.8718047,725.931
136.33295,2875.7524
51.81296,1808.987
4.7718744,842.2385
83.04258,3479.9253
27.779835,2064.3025
37.23868,2742.8672
51.635616,1850.5846
36.65769,1781.9669
115.710945,3306.0642
87.00119,2876.4058
86.24503,3278.292
40.881855,2670.9563
23.083565,1433.5348
54.216732,1806.7672
17.889206,1461.7769
7.2933564,642.6377
44.429657,1782.2322
103.632996,4199.975
19.322615,1535.4945
71.27646,2976.85
48.584805,2535.2585
23.86015,1907.791
30.291454,2463.0557
72.21491,2640.8704
60.05738,2609.7993
60.710182,2973.609
103.99236,2310.9465
70.087906,2507.6846
11.146795,2166.7168
101.47437,2850.625
15.737391,1622.8381
49.296547,3153.3533
98.77201,3042.4233
57.488903,2437.4146
16.683159,2380.0005
76.00367,2511.6516
59.855713,3001.9534
45.60602,3098.6846
78.102554,3811.9316
111.91114,1452.947
71.69129,3723.5327
93.926575,3629.031
23.762594,1705.7258
62.234253,2195.1025
28.36728,2408.8442
67.58408,3552.3816
44.031082,1910.5743
12.97792,1245.8036
52.56024,3312.6753
68.73448,2247.8408
5.2011147,873.239
23.6959,2315.269
34.676346,2047.5253
97.986565,4562.508
104.01798,2385.0332
6.8380933,1149.2345
18.379986,1506.9756
90.94538,3635.9817
70.92916,2110.5618
94.507164,3490.321
91.54344,3550.0774
87.69141,3471.878
70.67253,2837.0627
7.2544484,962.2391
36.81181,2008.56
88.1583,2929.064
5.671437,1163.5033
97.86169,4266.04
22.500114,1414.9913
72.90402,1914.55
54.86424,2650.969
102.08008,3210.0725
58.613064,3660.353
86.73073,2958.1235
61.663303,2499.1572
29.728874,2147.6304
109.24649,3125.3274
96.92403,3233.4905
102.51846,3198.4138
10.363887,1365.8047
7.8920593,868.7917
10.909843,2097.6177
27.159515,2451.0464
100.93081,3679.6018
3.6887805,688.36926
74.51419,2081.895
96.982315,2925.7993
3.075116,317.33096
4.951724,947.90466
87.93486,3573.5708
98.84734,2967.4915
52.06861,1932.0714
76.92056,3665.535
39.789352,2926.5945
90.76252,2928.071
99.63465,5487.6235
3.3771014,849.9038
26.564228,1832.6106
73.971115,2817.177
74.92137,2404.3955
72.66378,2772.6868
29.281294,1531.7654
10.776376,1447.793
30.70545,1519.9779
87.550255,324.69376
29.032518,2083.1497
17.947975,2477.9456
64.79844,3388.9937
92.12911,3578.606
14.587235,1645.8666
33.23173,1716.3173
28.360588,1964.729
28.144537,2208.7998
8.66189,1994.0505
14.020103,1280.2705
76.66271,2700.3474
20.278757,1431.6113
43.40698,1797.3943
72.76691,2671.2405
117.13101,2823.6423
55.02863,2341.1707
91.36412,3515.401
103.477554,2894.4111
85.20641,3022.107
44.43487,1859.3649
38.52866,1777.0325
28.62519,2161.217
95.10835,2013.014
32.35928,2211.0078
35.887882,1740.8036
4.4143167,975.67926
13.072705,1259.6882
138.22348,2992.725
101.611916,3256.6995
3.9776533,774.8565
47.482277,1871.4727
3.823341,1196.9207
60.145435,3412.152
83.10599,4195.8125
97.83536,4865.1587
110.47035,2720.1338
75.70731,2180.2732
42.730118,2119.8083
76.46309,2024.9067
91.95826,3457.3584
21.992907,1597.585
11.914278,959.7575
35.418602,2198.121
14.207162,2148.5151
57.89806,1855.9631
42.107662,2962.6401
37.69502,2151.0713
21.246386,2878.829
100.26228,3155.897
67.33076,2188.3528
132.55858,2422.4626
33.222908,1874.0117
16.820597,1581.9731
82.212036,2783.588
47.032146,3164.637
8.057451,1111.3413
75.13802,3950.415
45.21588,2084.267
76.060074,2612.8901
28.18897,1605.3015
84.85776,3248.5894
86.25918,2053.928
55.241314,2237.79
34.913803,2218.4963
85.295235,3469.858
38.58012,2079.3516
112.19751,3006.6067
16.205957,1297.2706
68.91004,2561.5957
86.5058,4268.8584
21.230963,1990.0295
84.52903,3687.083
21.880419,2534.4446
103.57075,1998.0282
34.445473,2904.9932
27.445696,1537.4323
86.208595,4046.2285
39.84882,2126.4014
107.677704,3669.2915
51.878082,2669.5583
40.73304,1139.513
83.70589,2932.963
97.1947,3360.2144
4.078619,1053.3864
64.98425,3594.8774
3.827532,844.1437
30.696108,2321.5889
28.36973,1547.6028
26.047836,1561.2645
116.35765,3061.04
111.27931,3167.7078
77.11562,2896.0598
117.62407,2134.6255
5.466046,529.50055
69.44801,1890.9221
54.005676,2395.9666
5.034741,1041.6012
81.99633,2364.0093
94.21083,2827.477
1.7928808,1299.0885
28.567888,1468.9896
61.408226,2606.956
39.89394,2158.0986
93.460266,4170.486
60.654644,2448.432
51.32106,1785.8058
66.64335,2458.3337
31.390116,1403.1692
18.042223,971.21576
39.197956,1704.3269
8.192457,1352.3898
49.28222,2997.03
8.929821,1219.5747
25.282942,2359.8516
15.689065,1785.5344
39.757828,2668.5608
5.674261,1464.5078
60.569164,3507.024
62.655502,2420.728
38.621525,2331.215
78.108864,4558.74
14.071745,1317.3894
11.125935,2580.0056
93.19539,2788.1377
117.793434,3095.5378
18.557467,2026.6606
13.3046665,1359.5211
23.351828,1613.8768
63.18975,2804.2922
10.78445,1548.2239
117.3276,3089.5222
13.661501,1798.9434
104.28602,2534.1968
65.77659,2256.7896
9.493981,1367.1989
11.559599,1239.3873
61.831142,2473.2056
50.109585,2346.7654
36.662617,2317.9956
66.740524,2529.1924
60.88808,2532.2979
45.506863,2222.337
6.4505873,1001.79443
114.63983,2746.5671
83.337265,2470.5027
15.984867,1450.8115
58.88322,2081.5217
5.4215918,1181.738
11.158066,1558.6165
87.334526,3183.2112
128.02997,4174.393
11.661198,924.6872
118.08804,3895.4902
87.30941,3621.782
70.43709,4617.8945
127.77857,3579.5889
26.00527,1801.4834
87.09265,2937.906
44.87682,2604.5215
12.396792,1577.6549
67.62785,1658.9058
109.00957,3819.5679
105.160446,3121.5115
55.411602,2913.4382
16.158012,1730.2465
20.185741,2231.63
69.32257,1978.3512
37.30032,2328.7957
82.69703,3635.3313
55.511005,3459.6265
33.22656,1997.9924
48.03825,3423.787
20.786617,1273.3872
20.045069,2110.0793
36.05134,2072.4128
39.317455,2585.0598
12.134095,1331.6632
72.76518,335.95212
32.175907,2264.4739
93.399,2335.8132
10.45207,1775.4851
20.286402,2200.7532
99.11362,2691.9067
69.09435,2780.368
90.30835,3006.414
20.979836,1916.515
82.9595,2857.2852
54.377472,3839.4932
74.78438,3073.2944
116.16662,2072.3818
19.092243,1678.2622
92.34534,4189.7163
91.67479,1060.0812
55.869183,3302.355
88.239105,2379.976
30.555794,2153.3914
66.780266,1913.3064
76.51459,3552.6719
119.58105,3858.107
12.190629,1556.746
101.74044,3859.675
14.826408,1234.5541
16.120123,1489.9949
85.85959,3978.9521
115.49008,2849.5322
39.493206,1762.042
61.560886,2933.258
7.0274115,1267.3589
125.11427,3977.4236
69.66317,3361.7266
21.696924,2042.1162
53.60099,2484.8677
89.50653,3637.371
94.11188,4552.2974
40.705032,3115.8577
78.930626,3597.9404
38.09998,2320.674
9.1799555,1012.88025
43.879284,1855.028
93.56075,3752.7732
17.121813,1237.701
5.302516,1707.4518
107.651985,2590.6584
67.86541,3484.7222
17.228817,1188.7457
103.62882,2829.1238
42.813168,1850.7859
112.9024,2878.3855
31.698252,1861.8302
12.399182,1408.207
55.325176,2404.168
56.174995,2059.2708
39.986954,3047.2727
6.6103864,1325.545
18.721857,1933.7643
10.613906,1346.0701
113.86553,2577.2515
5.5557666,1075.4774
82.519775,3061.5977
48.16417,1821.2153
38.72866,2076.243
54.009598,2396.9956
64.55991,2369.1182
45.70216,1747.7574
123.120865,3192.57
8.837818,1023.42017
17.822248,1783.7856
5.325673,370.0688
67.13479,2829.3652
29.835453,2611.8457
56.780533,3122.9272
3.7508886,1016.51624
36.092995,2714.7356
10.556281,1483.7238
85.86973,3191.094
110.93135,3170.8374
34.909065,2469.6318
28.762169,2202.1382
73.632866,3575.4478
115.25466,3692.719
86.60734,3202.8025
20.548616,1446.2579
72.92578,2204.8142
93.25676,4035.8464
45.42133,2777.3765
8.235412,1227.1693
20.984674,1892.5282
93.788376,4261.501
112.72393,3356.5142
58.148712,2917.3108
30.347057,1525.1057
76.30118,3766.8345
111.65808,2495.467
95.825294,2765.1025
82.29721,2521.4211
4.725074,656.646
39.244915,1953.1058
9.70257,1042.2013
118.51869,4041.9485
61.276836,2960.178
22.33801,2443.68
41.843456,2188.5652
37.848324,1664.6232
46.80897,2549.3677
23.46455,2007.0513
39.59036,2533.9956
59.899773,3377.584
40.74395,2632.2678
108.30744,2706.1602
13.162115,1394.6978
15.182955,1448.1443
66.67115,2473.3665
3.6662655,637.69385
16.618032,1610.5874
74.352615,4021.0542
101.10119,1680.6779
85.324715,3498.5989
117.43421,3727.357
2.3420153,663.66876
106.931854,3637.1602
8.161984,1240.7645
83.91641,3305.86
86.90387,3071.9602
95.057755,4904.767
92.10521,2544.7856
65.8561,2279.6226
94.215004,4016.6914
107.24785,3481.4785
112.55928,4166.4673
58.40235,2305.5005
41.911343,1750.6074
5.718034,948.1787
82.39418,1302.1726
80.29262,2970.9658
73.828384,3405.557
71.79523,3120.0242
18.152937,1765.6672
28.08566,1831.4413
12.270162,2079.795
42.28249,2035.5011
59.18534,2680.4822
28.552454,1902.0535
80.98475,2741.6458
75.1793,2901.9475
29.80284,908.3831
49.718018,2917.7869
45.661785,1940.702
62.214054,2968.0144
4.419493,730.6631
74.05379,2086.458
37.84173,1927.4849
58.617203,2888.297
74.75951,1369.1028
53.46123,2860.3079
118.682915,2299.7742
26.17738,1927.0338
9.2617035,1305.9673
33.29034,2784.5972
8.37137,1203.316
74.12436,2517.379
65.40536,2721.7336
43.30167,2363.4512
78.87655,2577.0754
77.71849,3444.3328
2.7120779,556.32104
76.58124,3420.3584
22.017822,1871.7219
87.4122,3323.9275
18.381248,932.9461
112.93878,2928.1147
47.020622,3377.7664
31.483313,2916.9102
77.26861,3553.3948
95.35274,2771.062
29.904041,1997.7415
8.701047,1393.2128
81.54844,3277.6953
10.359787,1425.361
97.51419,2702.9277
28.125938,1787.0215
34.427578,3034.1
92.681114,4453.4634
72.546234,2324.293
17.128473,1421.3691
85.174614,2581.4634
15.411747,1353.0403
17.954811,1723.5516
92.083664,3216.1187
35.19887,1931.9719
19.81288,2009.1151
109.418785,3218.1877
130.89124,3888.214
88.04915,2617.6628
31.440653,1859.8018
35.588425,2722.508
73.455345,3469.7617
29.494246,2339.8713
33.922165,1678.368
25.408924,2421.313
38.13687,1442.2137
38.54242,1502.2297
104.855316,2556.8352
31.711107,2554.6138
6.533824,1249.0864
63.75747,3219.4707
31.354103,1530.7751
29.853481,2295.6853
43.705544,3287.8618
32.149403,1581.0242
89.23366,3254.2473
30.290232,2088.514
16.39318,1754.5087
75.75027,3135.3674
26.028433,2184.0063
47.22597,2450.2932
87.718056,3595.2173
25.940613,2144.792
13.802393,1469.7164
20.92923,1534.5431
35.528606,1987.1001
77.81568,2140.871
79.30313,3448.8672
95.87678,3443.7134
49.82134,2340.9036
64.89705,3606.7031
19.3214,1599.3025
87.09942,3128.062
27.758762,2048.4065
93.09742,3455.6235
27.566938,2078.4053
57.034607,2753.3665
66.645065,2000.6431
111.94376,3771.8848
28.562147,2510.5823
92.30236,3594.714
57.375603,2319.2227
47.6246,2441.7703
67.5354,2372.6147
78.775185,3671.8286
21.154776,1699.8745
22.83347,1809.9451
20.73916,1780.8954
59.046364,1719.2723
33.855938,2825.0283
17.892042,1309.2196
121.24575,2744.0593
50.934616,3238.9614
74.165985,3083.732
49.843468,3387.9512
116.750206,2749.8647
44.026386,3784.4526
23.581974,1880.8835
56.934505,2930.2078
2.724382,804.12036
99.156075,2157.4534
32.36627,1386.1464
104.841415,2670.4348
33.84174,1835.7448
79.90114,2586.5647
52.938538,2426.66
123.27971,2642.9343
72.024635,2346.413
17.65966,1711.2516
121.91219,2865.7078
88.49571,2976.3547
48.141064,2662.6758
33.49256,168.99036
83.57117,3217.454
44.377403,3388.2405
51.62601,2261.0818
37.257965,1890.8907
15.551569,892.2496
58.544395,2309.2598
36.867496,2149.39
62.305195,2544.626
45.620403,2654.7615
88.60132,2948.1118
32.567726,2623.1697
75.417656,2873.6384
81.093155,3348.2485
23.134836,1338.8683
18.741024,1299.8574
65.76101,2500.4668
9.122448,1101.9072
42.76518,1764.0737
42.011692,2809.625
9.967271,1095.2694
70.4758,2367.7622
23.822134,1760.4453
97.30413,3523.655
47.97593,1939.9631
55.25019,1979.2274
7.66437,1235.4175
6.6453424,1236.3683
33.328888,1862.0151
30.871761,2458.8455
42.886635,1765.8718
1.622064,834.3988
31.941599,2378.9785
92.18819,3577.757
9.084421,1146.281
79.47945,2463.946
44.25523,2626.3213
76.90069,3713.0942
67.49611,3188.8274
80.912094,3878.3591
93.3245,2180.4668
55.360016,2810.4717
65.366325,1987.5454
10.055791,1928.4158
8.66043,1575.1383
22.312428,2457.3333
41.759846,1008.34076
3.61909,1144.2037
19.431458,1253.0059
97.55733,3227.3975
22.66702,2091.8655
112.104355,3533.6958
129.61955,2550.7375
75.71588,3730.7954
40.22967,1503.0737
70.12329,2456.4924
9.400266,1433.2921
20.901556,2240.651
13.640899,1491.9615
59.435608,2421.1792
50.43067,2779.651
65.140656,3658.7026
77.79358,2806.9702
90.05874,2356.999
52.570274,4245.462
34.787785,1619.7157
99.945526,3170.6257
17.236244,2296.0574
18.387413,1636.8586
83.287895,3673.39
12.5781355,1498.8425
99.37507,4348.233
42.284233,2950.5366
12.021419,1160.2094
113.91464,2154.2441
34.44012,1306.0366
79.96407,1981.9304
85.762405,3105.0762
22.850475,504.90002
38.635006,2545.801
3.506671,958.26373
49.621956,1861.7953
26.458015,1946.3365
75.527534,2265.1453
81.44883,3479.7974
91.43527,2554.103
56.07791,2567.0596
3.9723132,894.0117
89.45553,3167.7358
46.735638,1861.3915
70.81298,2726.6663
88.044815,3449.9915
81.40879,3747.5874
53.584072,2666.802
37.109177,2210.0032
86.155655,4541.0283
25.343021,2007.7849
32.143044,2104.6758
8.554003,992.4551
75.62889,3548.4587
17.376335,1587.5688
5.530946,1336.5541
85.11085,3003.7402
110.05383,2749.094
38.06226,1993.5724
3.3809817,634.00726
38.24117,2918.3245
60.460194,2740.6548
47.743137,2203.6414
79.91348,3193.8425
123.57281,3656.6497
10.569824,1510.3479
49.228237,2529.1
10.763558,924.6152
31.216381,2756.9033
22.298805,1248.5732
17.019459,1460.1743
16.568535,423.48703
125.94653,3342.5503
78.507965,1547.824
64.61844,3665.6562
35.30309,1956.952
82.35245,3363.0857
80.78863,3289.8818
26.31666,1713.1732
91.535965,3352.3562
8.957326,1508.4961
40.772514,3055.5947
37.697403,2127.7085
9.158099,1345.13
38.30317,2933.6963
110.684845,2551.632
77.513306,3665.0432
75.69204,1940.9009
38.743717,2649.1758
27.317953,4143.6533
102.57652,3212.1519
29.670898,1561.2205
30.813335,1232.4836
23.299936,1120.1857
8.042596,1181.8801
114.09514,5247.015
84.259415,2777.873
27.758705,2214.5693
99.23895,4293.419
73.24202,3298.7185
16.77583,1095.6437
88.39131,4299.845
84.22007,2839.728
95.642075,2929.2686
40.774143,2525.9734
70.26434,3680.8784
110.775154,3189.1086
32.940468,2045.7872
97.81587,3631.8147
66.87232,1730.0327
18.749926,1490.3068
76.25857,2862.3203
50.02276,2573.9336
83.81466,3605.347
64.37628,2477.772
72.04536,2873.1772
2.6434538,613.27313
64.2764,3617.483
62.007114,2356.6648
57.811493,1647.3182
13.811111,1185.0349
53.03189,1741.2689
47.01815,3474.8958
4.343277,1073.7068
38.267235,2703.5186
2.1792672,1128.1288
51.553925,2915.5696
99.694244,3318.687
26.78597,2433.0493
66.00958,3433.5454
23.694214,1543.2937
54.162384,2069.8333
77.94109,1603.4523
4.8136334,1030.1239
34.497196,1810.5736
59.90361,2463.6448
34.603497,2324.1523
71.147995,3097.6
29.485586,2812.5671
63.400898,2143.3574
20.434744,1960.992
84.77778,4586.36
60.214935,2936.4502
58.708958,1881.8722
53.354782,2806.0876
21.414106,1399.9744
49.010044,2532.0554
116.29282,2265.2844
112.147255,3645.8474
48.913322,2547.4167
15.342105,1485.0914
60.685974,1938.1146
9.01102,1355.0021
95.657684,3753.7668
23.72962,1608.5801
72.399445,2685.2876
128.88512,3017.5054
84.86458,4023.3528
9.316421,2007.6334
125.3786,2949.6724
74.03532,3686.6738
52.9935,3086.7563
68.4476,3241.7756
92.454506,4258.38
38.966454,2318.5347
4.055008,979.4139
106.7429,2951.6997
89.24013,3730.3071
67.30826,2468.157
35.39751,2334.0583
19.51556,1660.4005
55.906105,3249.9624
85.67391,3650.9302
6.2235646,1179.922
48.39763,3408.2932
14.466691,1436.311
49.87708,2418.334
86.4065,1877.9117
116.10502,2806.3508
95.48501,1763.3754
4.786723,1174.393
61.47328,2195.987
2.4179914,642.79285
82.43735,3004.4492
62.868877,2117.1436
18.04333,1486.5194
62.404778,3414.1592
7.081833,778.4509
93.14386,2681.5662
100.510376,3348.5989
15.525894,1251.7115
87.02508,2470.2888
106.773506,4141.1934
26.545147,1536.7496
87.78775,2761.1414
86.86172,1900.331
110.870804,2723.5312
37.619503,2776.18
68.14073,2669.8257
79.56972,2961.104
52.102337,2602.1826
14.777329,1663.4274
56.217693,2510.827
39.08196,2781.4514
7.241426,1104.9116
126.18891,3040.4944
41.410553,3041.3298
26.62588,2404.2932
15.054064,971.1578
106.38602,3376.4717
85.768394,853.5638
36.625057,1637.5543
44.31825,2526.9583
24.288746,1602.504
60.34655,2888.6006
1.5117443,671.36316
78.91835,3238.6567
99.13606,2842.5845
17.737703,1977.8014
47.245605,2576.3838
92.092606,3341.8318
55.133293,2506.7788
84.4091,2105.4817
10.910928,1346.1653
83.954185,2787.5164
103.15136,2759.5913
110.96522,3597.8984
16.378645,1897.0555
48.80599,3754.4373
73.21017,3571.1794
96.56168,2140.8213
92.70365,3364.2207
7.1896205,591.15753
30.714342,3589.8096
98.692055,3425.4114
47.45496,2078.1628
4.111147,691.91205
43.410446,1039.0415
107.67917,3185.6938
69.76452,2845.6458
5.1155496,1293.8544
54.918125,1748.4224
19.827217,1621.1306
84.182304,3305.9468
62.34049,2023.3053
44.521408,2204.2805
53.291122,1947.541
50.89948,2052.0918
117.00088,2798.1523
93.3977,3449.3086
104.81863,3469.4595
56.815502,2617.8914
14.927218,1301.0865
50.656086,2654.892
53.407166,2914.122
13.860907,2307.3552
26.065577,955.08154
80.839165,2504.942
89.71155,3050.6267
107.01841,3691.7322
43.51024,2159.8218
33.877728,2106.1953
108.41287,4207.8486
16.199528,1794.6741
13.636101,1381.7765
65.78958,3542.778
25.520365,2125.3418
81.42508,3678.0322
84.89564,2941.2158
112.03525,2464.733
47.393345,2484.9595
93.88555,3771.7124
23.140724,1131.7089
41.33397,1412.8687
25.31806,1897.9308
33.316006,1775.2776
2.3005328,870.5072
5.7281632,926.3325
46.87277,2245.1755
108.0326,2948.2957
34.493145,1762.4539
18.478909,1445.4667
71.11441,2803.2017
9.778195,1127.2662
61.780148,2929.6028
36.024635,1951.5044
8.238008,1072.1046
42.003487,1930.6409
59.848244,1910.6703
23.614004,1354.9084
103.98154,2422.3303
8.04068,1330.2234
94.22658,3106.3398
27.343687,1234.0284
73.12499,1878.9269
50.086166,2756.7942
72.31806,2621.7373
147.20047,2573.2637
69.52859,3511.1594
71.21256,3130.1135
65.95944,3654.659
69.54519,2507.438
27.143696,2620.2275
10.066084,1568.7474
60.669598,3320.379
71.02301,1843.1459
42.47301,2236.996
111.35985,3969.7732
12.234296,1161.8381
8.587057,1800.0934
4.313983,903.9587
100.05786,2511.1006
44.28629,2702.3147
3.7994354,992.32544
42.785583,1777.4171
46.07291,1512.2963
11.6994,1512.9503
4.5104613,721.04565
26.494677,1644.0009
56.092228,3294.1338
62.851616,3413.3792
18.152899,1624.4237
45.66039,2288.4573
79.42339,4236.8857
87.55921,4221.93
74.1736,4204.645
26.923943,1804.9989
29.737497,1462.8303
52.29023,2386.6582
54.402206,2370.9102
8.978543,1547.9219
92.430565,4346.9326
104.837776,3401.1914
35.826763,2227.1162
54.69079,1812.1554
89.76788,2872.0728
24.076248,1419.2083
41.49965,1670.6111
71.84799,3516.6462
62.39822,2211.2715
81.70267,3097.9536
105.24386,2402.1462
27.047283,1485.9672
3.582006,794.7962
96.9111,3641.855
8.168904,1045.8948
15.875721,1062.6113
10.2134285,1626.8855
14.75437,1741.6821
92.944595,4750.1987
83.82817,2828.9792
47.314934,1585.7396
52.8229,3147.5708
76.09719,3268.5518
42.051037,1556.7668
64.59023,2524.4888
72.728004,4296.172
55.453953,1991.6888
85.132996,2365.27
76.94807,2574.867
57.06465,4361.967
43.972397,2279.4138
62.383224,2213.1833
64.366295,3351.7036
13.018502,1992.8253
112.51457,3352.072
121.68031,4577.0825
88.15745,3449.1602
5.9311643,1419.269
122.95315,2183.8887
8.409191,1483.8676
52.241302,2975.0376
25.634413,1665.098
79.91862,3202.835
21.36531,1045.0516
70.68359,1909.8215
74.10429,2427.4333
20.357141,1565.0522
43.217285,2310.9543
94.54026,3936.8782
37.712017,2818.9363
61.731724,2493.8801
25.701683,1587.4949
24.6786,2931.6968
15.715651,1697.0342
9.172867,1559.227
106.58765,3092.5564
31.48407,3324.0325
36.14255,2388.9136
83.58247,3192.7366
23.48098,1666.5146
